,Region,Country,Rep,Location,StationID
1576,North and Central America,United States,USA,CO / Montrose County AP,724765
1577,North and Central America,United States,USA,CO / Pueblo,724640
1578,North and Central America,United States,USA,CO / Rifle-Garfield County Rgnl AP,725717
1579,North and Central America,United States,USA,CO / Trinidad-Las Animas County AP,724645
1580,North and Central America,United States,USA,CT / Bridgeport-Sikorsky Mem AP,725040
1581,North and Central America,United States,USA,CT / Danbury Muni AP,725086
1582,North and Central America,United States,USA,CT / Groton-New London AP,725046
1583,North and Central America,United States,USA,CT / Hartford-Bradley Intl AP,725080
1584,North and Central America,United States,USA,CT / Hartford-Brainard Field,725087
1585,North and Central America,United States,USA,CT / New Haven-Tweed AP,725045
1586,North and Central America,United States,USA,CT / Oxford AWOS,725029
1587,North and Central America,United States,USA,DE / Dover AFB,724088
1588,North and Central America,United States,USA,DE / Wilmington-New Castle County AP,724089
1589,North and Central America,United States,USA,FL / Apalachicola,722200
1590,North and Central America,United States,USA,FL / Crestview-Bob Sikes AP,722215
1591,North and Central America,United States,USA,FL / Daytona Beach,722056
1592,North and Central America,United States,USA,FL / Fort Lauderdale Executive AP,722039
1593,North and Central America,United States,USA,FL / Fort Lauderdale Intl AP,722025
1594,North and Central America,United States,USA,FL / Fort Myers-Page Field,722106
1595,North and Central America,United States,USA,FL / Fort Pierce-St Lucie County AP,722103
1596,North and Central America,United States,USA,FL / Fort Walton Beach-Hurlburt Field,747770
1597,North and Central America,United States,USA,FL / Gainesville Rgnl AP,722146
1598,North and Central America,United States,USA,FL / Homestead AFB,722026
1599,North and Central America,United States,USA,FL / Jacksonville-Craig Field,722068
1600,North and Central America,United States,USA,FL / Jacksonville,722060
1601,North and Central America,United States,USA,FL / Jacksonville NAS,722065
1602,North and Central America,United States,USA,FL / Key West,722010
1603,North and Central America,United States,USA,FL / Key West NAS,722015
1604,North and Central America,United States,USA,FL / Lakeland Linder Rgnl AP,722119
1605,North and Central America,United States,USA,FL / MacDill AFB,747880
1606,North and Central America,United States,USA,FL / Marathon AP,722016
1607,North and Central America,United States,USA,FL / Mayport NS,722066
1608,North and Central America,United States,USA,FL / Melbourne Rgnl AP,722040
1609,North and Central America,United States,USA,FL / Miami-Kendall-Tamiami Executive AP,722029
1610,North and Central America,United States,USA,FL / Miami-Opa Locka AP,722024
1611,North and Central America,United States,USA,FL / Miami,722020
1612,North and Central America,United States,USA,FL / NASA Shuttle Landing Facility,747946
1613,North and Central America,United States,USA,FL / Naples Muni AP,722038
1614,North and Central America,United States,USA,FL / Ocala Muni AWOS,722055
1615,North and Central America,United States,USA,FL / Orlando-Sanford AP,722057
1616,North and Central America,United States,USA,FL / Orlando Executive AP,722053
1617,North and Central America,United States,USA,FL / Orlando Intl AP,722050
1618,North and Central America,United States,USA,FL / Panama City-Bay County AP,722245
1619,North and Central America,United States,USA,FL / Pensacola-Forest Sherman NAS,722225
1620,North and Central America,United States,USA,FL / Pensacola Rgnl AP,722223
1621,North and Central America,United States,USA,FL / Sarasota-Bradenton Intl AP,722115
1622,North and Central America,United States,USA,FL / Southwest Florida Intl AP,722108
1623,North and Central America,United States,USA,FL / St Petersburg-Albert Whitted Station,722104
1624,North and Central America,United States,USA,FL / St Petersburg-Clearwater Intl AP,722116
1625,North and Central America,United States,USA,FL / Tallahassee,722140
1626,North and Central America,United States,USA,FL / Tampa,722110
1627,North and Central America,United States,USA,FL / Tyndall AFB,747750
1628,North and Central America,United States,USA,FL / Valparaiso-Elgin AFB,722210
1629,North and Central America,United States,USA,FL / Vero Beach Muni AP,722045
1630,North and Central America,United States,USA,FL / West Palm Beach,722030
1631,North and Central America,United States,USA,FL / Whiting Field NAS,722226
1632,North and Central America,United States,USA,GA / Albany-Dougherty County AP,722160
1633,North and Central America,United States,USA,GA / Alma-Bacon County AP,722135
1634,North and Central America,United States,USA,GA / Athens-Ben Epps AP,723110
1635,North and Central America,United States,USA,GA / Atlanta-Hartsfield-Jackson Intl AP,722190
1636,North and Central America,United States,USA,GA / Augusta-Bush-Field,722180
1637,North and Central America,United States,USA,GA / Brunswick-Golden Isles AP,722136
1638,North and Central America,United States,USA,GA / Brunswick-Malcolm McKinnon AP,722137
1639,North and Central America,United States,USA,GA / Columbus,722255
1640,North and Central America,United States,USA,GA / Dekalb Peachtree AP,722196
1641,North and Central America,United States,USA,GA / Fort Benning-Lawson Field,722250
1642,North and Central America,United States,USA,GA / Fulton County AP,722195
1643,North and Central America,United States,USA,GA / Macon-Middle Georgia Rgnl AP,722170
1644,North and Central America,United States,USA,GA / Marietta-Dobbins AFB,722270
1645,North and Central America,United States,USA,GA / Rome-Richard B Russell AP,723200
1646,North and Central America,United States,USA,GA / Savannah-Hunter AAF,747804
1647,North and Central America,United States,USA,GA / Savannah,722070
1648,North and Central America,United States,USA,GA / Valdosta-Moody AFB,747810
1649,North and Central America,United States,USA,GA / Valdosta Rgnl AP,722166
1650,North and Central America,United States,USA,GA / Warner Robins AFB,722175
1651,North and Central America,United States,USA,HI / Barbers Point NAS,911780
1652,North and Central America,United States,USA,HI / Hilo,912850
1653,North and Central America,United States,USA,HI / Honolulu,911820
1654,North and Central America,United States,USA,HI / Kahului,911900
1655,North and Central America,United States,USA,HI / Kailua-Kaneohe Bay MCAS,911760
1656,North and Central America,United States,USA,HI / Kapalua-West Maui AP,911904
1657,North and Central America,United States,USA,HI / Keahole-Kona Intl AP,911975
1658,North and Central America,United States,USA,HI / Lanai AP,911905
1659,North and Central America,United States,USA,HI / Lihue,911650
1660,North and Central America,United States,USA,HI / Molokai AWOS,911860
1661,North and Central America,United States,USA,IA / Algona Muni AP,725457
1662,North and Central America,United States,USA,IA / Atlantic Muni AP,725453
1663,North and Central America,United States,USA,IA / Boone Muni AP,725486
1664,North and Central America,United States,USA,IA / Burlington Muni AP,725455
1665,North and Central America,United States,USA,IA / Carroll Muni AP,725468
1666,North and Central America,United States,USA,IA / Cedar Rapids Muni AP,725450
1667,North and Central America,United States,USA,IA / Chariton Muni AP,725469
1668,North and Central America,United States,USA,IA / Charles City Muni AP,725463
1669,North and Central America,United States,USA,IA / Clarinda Muni AP,725479
1670,North and Central America,United States,USA,IA / Clinton Muni AWOS,725473
1671,North and Central America,United States,USA,IA / Council Bluffs Muni AP,725497
1672,North and Central America,United States,USA,IA / Creston Muni AP,725474
1673,North and Central America,United States,USA,IA / Decorah Muni AP,725476
1674,North and Central America,United States,USA,IA / Denison Muni AP,725477
1675,North and Central America,United States,USA,IA / Des Moines,725460
1676,North and Central America,United States,USA,IA / Dubuque Rgnl AP,725470
1677,North and Central America,United States,USA,IA / Estherville Muni AP,726499
1678,North and Central America,United States,USA,IA / Fairfield Muni AP,726498
1679,North and Central America,United States,USA,IA / Fort Dodge AWOS,725490
1680,North and Central America,United States,USA,IA / Fort Madison Muni AP,725483
1681,North and Central America,United States,USA,IA / Keokuk Muni AP,725456
1682,North and Central America,United States,USA,IA / Knoxville Muni AP,725493
1683,North and Central America,United States,USA,IA / Le Mars Muni AP,725484
1684,North and Central America,United States,USA,IA / Mason City,725485
1685,North and Central America,United States,USA,IA / Monticello Muni AP,725475
1686,North and Central America,United States,USA,IA / Muscatine Muni AP,725487
1687,North and Central America,United States,USA,IA / Newton Muni AP,725464
1688,North and Central America,United States,USA,IA / Oelwein Muni AP,725488
1689,North and Central America,United States,USA,IA / Orange City Muni AP,725489
1690,North and Central America,United States,USA,IA / Ottumwa Industrial AP,725465
1691,North and Central America,United States,USA,IA / Red Oak Muni AP,725494
1692,North and Central America,United States,USA,IA / Sheldon Muni AP,725495
1693,North and Central America,United States,USA,IA / Shenandoah Muni AP,725467
1694,North and Central America,United States,USA,IA / Sioux City-Sioux Gateway AP,725570
1695,North and Central America,United States,USA,IA / Spencer Muni AP,726500
1696,North and Central America,United States,USA,IA / Storm Lake Muni AP,725496
1697,North and Central America,United States,USA,IA / Washington Muni AP,725454
1698,North and Central America,United States,USA,IA / Waterloo,725480
1699,North and Central America,United States,USA,IA / Webster City Muni AP,725478
1700,North and Central America,United States,USA,ID / Boise,726810
1701,North and Central America,United States,USA,ID / Burley Muni AP,725867
1702,North and Central America,United States,USA,ID / Caldwell AWOS,726813
1703,North and Central America,United States,USA,ID / Coeur dAlene AWOS,727834
1704,North and Central America,United States,USA,ID / Hailey-Sun Valley AP,725865
1705,North and Central America,United States,USA,ID / Idaho Falls-Fanning Field,725785
1706,North and Central America,United States,USA,ID / Lewiston-Nez Perce County AP,727830
1707,North and Central America,United States,USA,ID / Malad City AP,725786
1708,North and Central America,United States,USA,ID / Mountain Home AFB,726815
1709,North and Central America,United States,USA,ID / Pocatello,725780
1710,North and Central America,United States,USA,ID / Salmon-Lemhi AWOS,726865
1711,North and Central America,United States,USA,ID / Soda Springs-Tigert AP,725868
1712,North and Central America,United States,USA,ID / Twin Falls-Magic Valley Rgnl AP-Joslin Field,725866
1713,North and Central America,United States,USA,IL / Aurora Muni AP,744655
1714,North and Central America,United States,USA,IL / Belleville-Scott AFB,724338
1715,North and Central America,United States,USA,IL / Bloomington Normal-Central Illinois Rgnl AP,724397
1716,North and Central America,United States,USA,IL / Cahokia AP,725314
1717,North and Central America,United States,USA,IL / Carbondale-Southern Illinois AP,724336
1718,North and Central America,United States,USA,IL / Chicago-Midway AP,725340
1719,North and Central America,United States,USA,IL / Chicago-OHare,725300
1720,North and Central America,United States,USA,IL / Decatur AP,725316
1721,North and Central America,United States,USA,IL / Du Page AP,725305
1722,North and Central America,United States,USA,IL / Marion-Williamson County Rgnl AP,724339
1723,North and Central America,United States,USA,IL / Moline-Quad City Intl AP,725440
1724,North and Central America,United States,USA,IL / Mount Vernon AWOS,724335
1725,North and Central America,United States,USA,IL / Peoria-Greater Peoria AP,725320
1726,North and Central America,United States,USA,IL / Quincy Muni AP,724396
1727,North and Central America,United States,USA,IL / Rockford-Greater Rockford AP,725430
1728,North and Central America,United States,USA,IL / Springfield-Capital AP,724390
1729,North and Central America,United States,USA,IL / Sterling-Rock Falls-Whiteside County AP,725326
1730,North and Central America,United States,USA,IL / University of Illinois-Willard AP,725315
1731,North and Central America,United States,USA,IL / Waukegan Rgnl AP,725347
1732,North and Central America,United States,USA,IN / Delaware County-Johnson Field,725336
1733,North and Central America,United States,USA,IN / Evansville,724320
1734,North and Central America,United States,USA,IN / Fort Wayne,725330
1735,North and Central America,United States,USA,IN / Grissom AFB,725335
1736,North and Central America,United States,USA,IN / Huntingburg Muni AP,724365
1737,North and Central America,United States,USA,IN / Indianapolis,724380
1738,North and Central America,United States,USA,IN / Lafayette-Purdue University AP,724386
1739,North and Central America,United States,USA,IN / Monroe County AP,724375
1740,North and Central America,United States,USA,IN / South Bend-Michiana Rgnl AP,725350
1741,North and Central America,United States,USA,IN / Terre Haute-Hulman Rgnl AP,724373
1742,North and Central America,United States,USA,KS / Chanute-Martin Johnson AP,724507
1743,North and Central America,United States,USA,KS / Concordia-Blosser Muni AP,724580
1744,North and Central America,United States,USA,KS / Dodge City,724510
1745,North and Central America,United States,USA,KS / Emporia Muni AP,724556
1746,North and Central America,United States,USA,KS / Fort Riley-Marshall AAF,724550
1747,North and Central America,United States,USA,KS / Garden City Muni AP,724515
1748,North and Central America,United States,USA,KS / Goodland-Renner Field,724650
1749,North and Central America,United States,USA,KS / Great Bend AWOS,724517
1750,North and Central America,United States,USA,KS / Hays Muni AWOS,724518
1751,North and Central America,United States,USA,KS / Hill City Muni AP,724655
1752,North and Central America,United States,USA,KS / Hutchinson Muni AP,724506
1753,North and Central America,United States,USA,KS / Liberal Muni AP,724516
1754,North and Central America,United States,USA,KS / Manhattan Rgnl AP,724555
1755,North and Central America,United States,USA,KS / Newton AWOS,724509
1756,North and Central America,United States,USA,KS / Olathe-Johnson County Executive AP,724468
1757,North and Central America,United States,USA,KS / Olathe-Johnson County Industrial AP,724475
1758,North and Central America,United States,USA,KS / Russell Muni AP,724585
1759,North and Central America,United States,USA,KS / Salina Muni AP,724586
1760,North and Central America,United States,USA,KS / Topeka-Forbes AFB,724565
1761,North and Central America,United States,USA,KS / Topeka-Phillip Billard Muni AP,724560
1762,North and Central America,United States,USA,KS / Wichita-Col Jabara Field,724504
1763,North and Central America,United States,USA,KS / Wichita-McConnell AFB,724505
1764,North and Central America,United States,USA,KS / Wichita-Mid Continent AP,724500
1765,North and Central America,United States,USA,KY / Bowling Green-Warren County AP,746716
1766,North and Central America,United States,USA,KY / Cincinnati-Northern Kentucky AP,724210
1767,North and Central America,United States,USA,KY / Fort Campbell AAF,746710
1768,North and Central America,United States,USA,KY / Fort Knox-Godman AAF,724240
1769,North and Central America,United States,USA,KY / Henderson City County AP,724238
1770,North and Central America,United States,USA,KY / Jackson-Julian Carroll AP,724236
1771,North and Central America,United States,USA,KY / Lexington-Bluegrass AP,724220
1772,North and Central America,United States,USA,KY / London-Corbin-Magee Field,724243
1773,North and Central America,United States,USA,KY / Louisville-Bowman Field,724235
1774,North and Central America,United States,USA,KY / Louisville-Standiford Field,724230
1775,North and Central America,United States,USA,KY / Paducah-Barkley Rgnl AP,724350
1776,North and Central America,United States,USA,KY / Somerset-Pulaski County AWOS,724354
1777,North and Central America,United States,USA,LA / Alexandria-England AFB,747540
1778,North and Central America,United States,USA,LA / Alexandria-Esler Rgnl AP,722487
1779,North and Central America,United States,USA,LA / Barksdale AFB,722485
1780,North and Central America,United States,USA,LA / Baton Rouge-Ryan AP,722317
1781,North and Central America,United States,USA,LA / Fort Polk,722390
1782,North and Central America,United States,USA,LA / Houma-Terrebonne AP,722406
1783,North and Central America,United States,USA,LA / Lafayette RgnlAP,722405
1784,North and Central America,United States,USA,LA / Lake Charles,722400
1785,North and Central America,United States,USA,LA / Lake Charles AP,722404
1786,North and Central America,United States,USA,LA / Monroe Rgnl AP,722486
1787,North and Central America,United States,USA,LA / New Iberia,722314
1788,North and Central America,United States,USA,LA / New Orleans-Alvin Callender Field,722316
1789,North and Central America,United States,USA,LA / New Orleans-Lakefront AP,722315
1790,North and Central America,United States,USA,LA / New Orleans Intl AP,722310
1791,North and Central America,United States,USA,LA / Patterson Mem AP,722329
1792,North and Central America,United States,USA,LA / Shreveport,722480
1793,North and Central America,United States,USA,LA / Shreveport Downtown,722484
1794,North and Central America,United States,USA,MA / Barnstable-Boardman Poland AP,725067
1795,North and Central America,United States,USA,MA / Beverly Muni AP,725088
1796,North and Central America,United States,USA,MA / Boston-Logan,725090
1797,North and Central America,United States,USA,MA / Chicopee Falls-Westover AFB,744910
1798,North and Central America,United States,USA,MA / Lawrence Muni AP,744904
1799,North and Central America,United States,USA,MA / Marthas Vineyard AP,725066
1800,North and Central America,United States,USA,MA / Nantucket Mem AP,725063
1801,North and Central America,United States,USA,MA / New Bedford Rgnl AP,725065
1802,North and Central America,United States,USA,MA / North Adams AP,725075
1803,North and Central America,United States,USA,MA / Norwood Mem AP,725098
1804,North and Central America,United States,USA,MA / Otis ANGB,725060
1805,North and Central America,United States,USA,MA / Plymouth Muni AP,725064
1806,North and Central America,United States,USA,MA / Provincetown AWOS,725073
1807,North and Central America,United States,USA,MA / Westfield-Barnes Muni AP,744915
1808,North and Central America,United States,USA,MA / Worcester,725095
1809,North and Central America,United States,USA,MD / Andrews AFB,745940
1810,North and Central America,United States,USA,MD / Baltimore-Washington Intl AP,724060
1811,North and Central America,United States,USA,MD / Hagerstown-Washington County Rgnl AP,724066
1812,North and Central America,United States,USA,MD / Patuxent River NAS,724040
1813,North and Central America,United States,USA,MD / Salisbury-Wicomico County Rgnl AP,724045
1814,North and Central America,United States,USA,ME / Auburn-Lewiston Muni AP,726184
1815,North and Central America,United States,USA,ME / Augusta AP,726185
1816,North and Central America,United States,USA,ME / Bangor Intl AP,726088
1817,North and Central America,United States,USA,ME / Bar Harbor AWOS,726077
1818,North and Central America,United States,USA,ME / Brunswick NAS,743920
1819,North and Central America,United States,USA,ME / Caribou,727120
1820,North and Central America,United States,USA,ME / Edmundston-Northern Aroostook Rgnl AP,726083
1821,North and Central America,United States,USA,ME / Houlton Intl AP,727033
1822,North and Central America,United States,USA,ME / Millinocket Muni AP,726196
1823,North and Central America,United States,USA,ME / Portland,726060
1824,North and Central America,United States,USA,ME / Presque Isle Muni AP,727130
1825,North and Central America,United States,USA,ME / Rockland-Knox AWOS,726079
1826,North and Central America,United States,USA,ME / Sanford Muni AWOS,726064
1827,North and Central America,United States,USA,ME / Waterville AWOS,726073
1828,North and Central America,United States,USA,ME / Wiscasset AP,727135
1829,North and Central America,United States,USA,MI / Alpena,726390
1830,North and Central America,United States,USA,MI / Ann Arbor Muni AP,725374
1831,North and Central America,United States,USA,MI / Battle Creek-Kellogg AP,725396
1832,North and Central America,United States,USA,MI / Benton Harbor-Ross Field-Twin Cities AP,726355
1833,North and Central America,United States,USA,MI / Cadillac-Wexford County AP,726384
1834,North and Central America,United States,USA,MI / Chippewa County Intl AP,727344
1835,North and Central America,United States,USA,MI / Detroit-City AP,725375
1836,North and Central America,United States,USA,MI / Detroit-Metro AP,725370
1837,North and Central America,United States,USA,MI / Detroit-Willow Run AP,725376
1838,North and Central America,United States,USA,MI / Escanaba AWOS,726480
1839,North and Central America,United States,USA,MI / Flint-Bishop Intl AP,726370
1840,North and Central America,United States,USA,MI / Grand Rapids-Kent County Intl AP,726350
1841,North and Central America,United States,USA,MI / Hancock-Houghton County AP,727440
1842,North and Central America,United States,USA,MI / Houghton-Lake Roscommon County AP,726380
1843,North and Central America,United States,USA,MI / Howell-Livingston County AP,725378
1844,North and Central America,United States,USA,MI / Iron Mountain-Ford Field,727437
1845,North and Central America,United States,USA,MI / Ironwood AWOS,727445
1846,North and Central America,United States,USA,MI / Jackson-Reynolds Field,725395
1847,North and Central America,United States,USA,MI / Kalamazoo-Battle Creek Intl AP,726357
1848,North and Central America,United States,USA,MI / Lansing-Capital City AP,725390
1849,North and Central America,United States,USA,MI / Manistee AWOS,726385
1850,North and Central America,United States,USA,MI / Menominee AWOS,726487
1851,North and Central America,United States,USA,MI / Mount Clemens-Selfridge ANGB,725377
1852,North and Central America,United States,USA,MI / Muskegon,726360
1853,North and Central America,United States,USA,MI / Oakland County Intl AP,726375
1854,North and Central America,United States,USA,MI / Oscoda-Wurtsmith AFB,726395
1855,North and Central America,United States,USA,MI / Pellston-Emmet County AP,727347
1856,North and Central America,United States,USA,MI / Rhinelander-Oneida County AP,727415
1857,North and Central America,United States,USA,MI / Saginaw-Tri City Intl AP,726379
1858,North and Central America,United States,USA,MI / Sault Ste Marie-Sanderson Field,727340
1859,North and Central America,United States,USA,MI / St Clair County Intl AP,725384
1860,North and Central America,United States,USA,MI / Traverse City-Cherry Capital AP,726387
1861,North and Central America,United States,USA,MN / Aitkin AWOS,727504
1862,North and Central America,United States,USA,MN / Albert Lea AWOS,726589
1863,North and Central America,United States,USA,MN / Alexandria Muni AP,726557
1864,North and Central America,United States,USA,MN / Austin Muni AP,727566
1865,North and Central America,United States,USA,MN / Baudette Intl AP,727476
1866,North and Central America,United States,USA,MN / Bemidji Muni AP,727550
1867,North and Central America,United States,USA,MN / Benson Muni AP,727507
1868,North and Central America,United States,USA,MN / Brainerd-Crow Wing County AP,726555
1869,North and Central America,United States,USA,MN / Cambridge Muni AP,727503
1870,North and Central America,United States,USA,MN / Cloquet AWOS,726558
1871,North and Central America,United States,USA,MN / Crane Lake AWOS,727473
1872,North and Central America,United States,USA,MN / Crookston Muni Field,727452
1873,North and Central America,United States,USA,MN / Detroit Lakes AWOS,727457
1874,North and Central America,United States,USA,MN / Duluth,727450
1875,North and Central America,United States,USA,MN / Edin Prairie-Flying Cloud AP,726579
1876,North and Central America,United States,USA,MN / Ely Muni AP,727459
1877,North and Central America,United States,USA,MN / Eveleth Muni AWOS,727474
1878,North and Central America,United States,USA,MN / Fairmont Muni AWOS,726586
1879,North and Central America,United States,USA,MN / Faribault Muni AWOS,726563
1880,North and Central America,United States,USA,MN / Fergus Falls AWOS,726560
1881,North and Central America,United States,USA,MN / Fosston AWOS,727505
1882,North and Central America,United States,USA,MN / Glenwood AWOS,726547
1883,North and Central America,United States,USA,MN / Grand Rapids AWOS,727458
1884,North and Central America,United States,USA,MN / Hallock,727478
1885,North and Central America,United States,USA,MN / Hibbing-Chisholm Hibbing AP,727455
1886,North and Central America,United States,USA,MN / Hutchinson AWOS,726569
1887,North and Central America,United States,USA,MN / International Falls,727470
1888,North and Central America,United States,USA,MN / Litchfield Muni AP,726583
1889,North and Central America,United States,USA,MN / Little Falls AWOS,726578
1890,North and Central America,United States,USA,MN / Mankato AWOS,726585
1891,North and Central America,United States,USA,MN / Marshall Muni-Ryan Field AWOS,726559
1892,North and Central America,United States,USA,MN / Minneapolis-Crystal AP,726575
1893,North and Central America,United States,USA,MN / Minneapolis-St Paul,726580
1894,North and Central America,United States,USA,MN / Mora Muni AWOS,727475
1895,North and Central America,United States,USA,MN / Morris Muni AWOS,726565
1896,North and Central America,United States,USA,MN / New Ulm Muni AWOS,726567
1897,North and Central America,United States,USA,MN / Orr Rgnl AP,726544
1898,North and Central America,United States,USA,MN / Owatonna AWOS,726568
1899,North and Central America,United States,USA,MN / Park Rapids Muni AP,727453
1900,North and Central America,United States,USA,MN / Pipestone AWOS,726566
1901,North and Central America,United States,USA,MN / Red Wing Muni AP,726564
1902,North and Central America,United States,USA,MN / Redwood Falls Muni AP,726556
1903,North and Central America,United States,USA,MN / Rochester,726440
1904,North and Central America,United States,USA,MN / Roseau Muni AWOS,727477
1905,North and Central America,United States,USA,MN / Saint Cloud,726550
1906,North and Central America,United States,USA,MN / Silver Bay Muni AP,727556
1907,North and Central America,United States,USA,MN / South St Paul Muni AP,726603
1908,North and Central America,United States,USA,MN / St Paul-Downtown AP,726584
1909,North and Central America,United States,USA,MN / Thief River AWOS,727555
1910,North and Central America,United States,USA,MN / Two Harbors Muni AP,727444
1911,North and Central America,United States,USA,MN / Wheaton AWOS,727533
1912,North and Central America,United States,USA,MN / Willmar Muni AP,726576
1913,North and Central America,United States,USA,MN / Winona Muni AWOS,726588
1914,North and Central America,United States,USA,MN / Worthington AWOS,726587
1915,North and Central America,United States,USA,MO / Cape Girardeau Muni AP,723489
1916,North and Central America,United States,USA,MO / Columbia,724450
1917,North and Central America,United States,USA,MO / Farmington Rgnl AP,724454
1918,North and Central America,United States,USA,MO / Fort Leonard Wood-Forney AAF,724457
1919,North and Central America,United States,USA,MO / Jefferson City Mem AP,724458
1920,North and Central America,United States,USA,MO / Joplin Muni AP,723495
1921,North and Central America,United States,USA,MO / Kaiser-Lee Fine Mem AWOS,724459
1922,North and Central America,United States,USA,MO / Kansas City,724460
1923,North and Central America,United States,USA,MO / Kansas City Downtown AP,724463
1924,North and Central America,United States,USA,MO / Kirksville Muni AP,724455
1925,North and Central America,United States,USA,MO / Poplar Bluff AWOS,723300
1926,North and Central America,United States,USA,MO / Rolla National AP,724456
1927,North and Central America,United States,USA,MO / Springfield,724400
1928,North and Central America,United States,USA,MO / St Joseph-Rosecrans Mem AP,724490
1929,North and Central America,United States,USA,MO / St Louis-Lambert Intl AP,724340
1930,North and Central America,United States,USA,MO / St Louis-Spirit of St Louis AP,724345
1931,North and Central America,United States,USA,MO / Whiteman AFB,724467
1932,North and Central America,United States,USA,MS / Biloxi-Keesler AFB,747686
1933,North and Central America,United States,USA,MS / Columbus AFB,723306
1934,North and Central America,United States,USA,MS / Golden Triangle Rgnl AWOS,723307
1935,North and Central America,United States,USA,MS / Greenville Muni AP,722356
1936,North and Central America,United States,USA,MS / Greenwood-Leflore AP,722359
1937,North and Central America,United States,USA,MS / Gulfport-Biloxi Intl AP,747685
1938,North and Central America,United States,USA,MS / Hattiesburg-Laurel AP,722348
1939,North and Central America,United States,USA,MS / Jackson,722350
1940,North and Central America,United States,USA,MS / McComb-Pike Co AP,722358
1941,North and Central America,United States,USA,MS / Meridian-Key Field,722340
1942,North and Central America,United States,USA,MS / Meridian NAS,722345
1943,North and Central America,United States,USA,MS / Natchez-Hardy Anders Field,722357
1944,North and Central America,United States,USA,MS / Tupelo Muni-C D Lemons AP,723320
1945,North and Central America,United States,USA,MT / Billings-Logan Intl AP,726770
1946,North and Central America,United States,USA,MT / Bozeman-Gallatin Field,726797
1947,North and Central America,United States,USA,MT / Butte-Bert Mooney AP,726785
1948,North and Central America,United States,USA,MT / Cut Bank,727796
1949,North and Central America,United States,USA,MT / Dillon,726796
1950,North and Central America,United States,USA,MT / Glasgow,727680
1951,North and Central America,United States,USA,MT / Glendive AWOS,726676
1952,North and Central America,United States,USA,MT / Great Falls,727755
1953,North and Central America,United States,USA,MT / Great Falls Intl AP,727750
1954,North and Central America,United States,USA,MT / Havre City-County AP,727770
1955,North and Central America,United States,USA,MT / Helena,727720
1956,North and Central America,United States,USA,MT / Kalispell-Glacier Park Intl AP,727790
1957,North and Central America,United States,USA,MT / Lewistown,726776
1958,North and Central America,United States,USA,MT / Livingston-Mission Field,726798
1959,North and Central America,United States,USA,MT / Miles City,742300
1960,North and Central America,United States,USA,MT / Missoula,727730
1961,North and Central America,United States,USA,MT / Sidney-Richland Muni AP,727687
1962,North and Central America,United States,USA,MT / Wolf Point Intl AP,727686
1963,North and Central America,United States,USA,NC / Asheville,723150
1964,North and Central America,United States,USA,NC / Cape Hatteras,723040
1965,North and Central America,United States,USA,NC / Charlotte-Douglas Intl AP,723140
1966,North and Central America,United States,USA,NC / Cherry Point MCAS,723090
1967,North and Central America,United States,USA,NC / Elizabeth City CGAS,746943
1968,North and Central America,United States,USA,NC / Fayetteville-Pope AFB,723030
1969,North and Central America,United States,USA,NC / Fayetteville Muni AP,723035
1970,North and Central America,United States,USA,NC / Fort Bragg-Simmons AAF,746930
1971,North and Central America,United States,USA,NC / Goldsboro-Seymour Johnson AFB,723066
1972,North and Central America,United States,USA,NC / Greensboro-Piedmont Triad Intl AP,723170
1973,North and Central America,United States,USA,NC / Hickory Rgnl AP,723145
1974,North and Central America,United States,USA,NC / Jacksonville AWOS,723069
1975,North and Central America,United States,USA,NC / Kinston Stallings AFB,723067
1976,North and Central America,United States,USA,NC / Manteo-Dare County Rgnl AP,723046
1977,North and Central America,United States,USA,NC / New Bern-Craven County Rgnl AP,723095
1978,North and Central America,United States,USA,NC / New River MCAS,723096
1979,North and Central America,United States,USA,NC / Pitt Greenville AP,723065
1980,North and Central America,United States,USA,NC / Raleigh-Durham,723060
1981,North and Central America,United States,USA,NC / Rocky Mount-Wilson AP,723068
1982,North and Central America,United States,USA,NC / Southern Pines-Moore County AP,723143
1983,North and Central America,United States,USA,NC / Wilmington,723013
1984,North and Central America,United States,USA,NC / Winston Salem-Smith Reynolds AP,723193
1985,North and Central America,United States,USA,ND / Bismarck,727640
1986,North and Central America,United States,USA,ND / Devils Lake AWOS,727573
1987,North and Central America,United States,USA,ND / Dickinson Muni AP,727645
1988,North and Central America,United States,USA,ND / Fargo-Hector Intl AP,727530
1989,North and Central America,United States,USA,ND / Grand Forks AFB,727575
1990,North and Central America,United States,USA,ND / Grand Forks Intl AP,727576
1991,North and Central America,United States,USA,ND / Jamestown Muni AP,727535
1992,North and Central America,United States,USA,ND / Minot,727676
1993,North and Central America,United States,USA,ND / Minot AFB,727675
1994,North and Central America,United States,USA,ND / Williston-Sloulin Field Intl AP,727670
1995,North and Central America,United States,USA,NE / Ainsworth Muni AP,725556
1996,North and Central America,United States,USA,NE / Alliance Muni AP,725635
1997,North and Central America,United States,USA,NE / Beatrice Muni AP,725515
1998,North and Central America,United States,USA,NE / Bellevue-Offutt AFB,725540
1999,North and Central America,United States,USA,NE / Broken Bow Muni AP,725555
2000,North and Central America,United States,USA,NE / Chadron Muni AP,725636
2001,North and Central America,United States,USA,NE / Columbus Muni AP,725565
2002,North and Central America,United States,USA,NE / Falls City-Brenner Field,725533
2003,North and Central America,United States,USA,NE / Fremont Muni AP,725564
